Size 292,2
1.233851125814942262e-06,4.789063403011637319e-07
-2.195068272077591242e-06,1.354271900263032714e-07
2.235258979019419045e-06,1.355415455078289429e-07
-1.234092771710744461e-08,4.007616175157584005e-06
2.896132388364115284e-08,3.110827578241622308e-06
1.150338728697263150e-08,3.526266992649673983e-06
7.456485863923420240e-07,2.176320997240323218e-06
4.237411461882158123e-09,4.139415026549456509e-06
-4.434078295825566379e-09,4.139753406887141137e-06
2.241451299037808984e-09,3.986829757595953686e-06
-6.151992631924697810e-10,4.024332737950854001e-06
4.218451926925280081e-09,3.946328560338979269e-06
2.597112347335687502e-09,4.150084446214514472e-06
-2.660752532820449148e-09,4.150357169342786673e-06
-3.702083586601622511e-10,4.159131844018003281e-06
2.091446107904266513e-10,4.158781804044627155e-06
2.942883570557373876e-08,3.802670887961791921e-06
3.235676966489252006e-09,3.595025892386597059e-06
-1.139340595119776518e-08,3.740280093951924953e-06
-1.195539798276623152e-06,4.780741855778419386e-07
-2.651209959566229606e-06,2.730128621056073134e-07
2.689717145706002908e-06,2.794779887821028086e-07
2.179253250751594191e-08,3.397018344064355329e-06
-2.630298965984370227e-07,3.177952013860391711e-06
1.466879110403483163e-08,3.118031032200950480e-06
2.586543460599775748e-08,3.537082768373008476e-06
-7.282578629688721891e-07,2.161354947274020148e-06
1.154519062109215823e-06,1.603111769340196567e-06
1.826478316155711456e-06,9.544178853706932723e-07
-1.787383182311140199e-06,9.534411040942659535e-07
8.649621041404912337e-08,3.556935753279809902e-06
2.422032103200534569e-06,4.523016592104309656e-07
-2.381820349496949384e-06,4.520561506828478888e-07
-5.124483064382833662e-12,4.122347543796097990e-06
-1.659876682900062509e-10,4.122651722387191817e-06
4.486559270089903799e-10,4.107783783071357462e-06
4.495544186957346360e-07,2.671350421138139632e-06
-4.032859346203204242e-07,2.665992013758375817e-06
-6.221848189566555648e-07,1.614407263885006003e-06
2.789541404973619468e-06,5.383709546201853635e-08
-2.749385326697891002e-06,5.358577731490795624e-08
-3.251518314369020505e-08,4.036484314429402376e-06
3.714563331533972479e-08,4.031072500216228897e-06
2.682091924834239026e-08,4.024000451891209926e-06
1.422312825743699036e-08,4.044736616701795013e-06
-8.757983787201517658e-08,3.404597588346874939e-06
1.384710527858923882e-07,3.406833502688034188e-06
5.515203309395966124e-08,3.515600410807028706e-06
7.953997735682103863e-09,3.576444668437791951e-06
-2.718570891681983786e-07,2.179641761791390543e-06
1.439756943536815287e-08,3.969087965957094824e-06
3.236115277701210365e-07,2.199937227623675379e-06
-2.710311324070417356e-06,1.245472225969618169e-07
2.180135810268177361e-08,3.920756107824467067e-06
2.557534712802856393e-08,3.865872633293956699e-06
-2.553413687315385703e-06,1.579781206944021352e-07
2.590897051590978741e-06,1.595917537126110896e-07
3.442644180241516083e-09,4.146803439956939843e-06
-3.515251285484305223e-09,4.147171232359923477e-06
-1.058217345352482828e-08,3.669120105019059226e-06
3.411974275681325875e-08,3.736814807104478108e-06
-1.179970085359040347e-08,3.805715628305973907e-06
2.917685701248251399e-08,3.588555521570848695e-06
-1.606629102915790138e-08,4.040635253781328378e-06
-2.575923834606417699e-09,4.056125433099973017e-06
-1.388308612950777977e-09,4.082524200077318855e-06
-1.003151917510582301e-06,1.043846824460505225e-06
-2.529791026170797358e-09,4.092969349903550496e-06
1.509662133240890282e-07,3.420304739454013081e-06
2.751044169595724232e-06,1.234369774956028864e-07
9.454570402387993995e-10,4.154237089255754971e-06
-9.303080108729768390e-10,4.154474089834413976e-06
6.593979657508945142e-07,1.656677728684358205e-06
1.049941684698411604e-06,1.048218091443697307e-06
2.792151962104919160e-06,1.167984822720515370e-08
-2.750954051738548227e-06,1.043922723588215497e-08
-1.187566268000583686e-08,3.923013720199302798e-06
-1.274162590288588711e-11,4.161646566297797974e-06
2.759199979216573845e-06,1.154090807275130088e-07
-2.719237293025644574e-06,1.117461748134185070e-07
-4.282474803315053002e-07,1.158871537625439404e-06
2.041133968013731471e-06,4.850104850153470052e-07
-2.001209363358005440e-06,4.843897943198133884e-07
-5.828757018785303058e-10,4.106363909970930604e-06
-7.122151891755041308e-10,4.107853563206259605e-06
-1.368455336234163087e-07,3.169728778248832772e-06
-1.547154361946134555e-07,2.859464664487814362e-06
1.581135736349952641e-07,3.202042774314339805e-06
-1.646277423991472570e-07,3.370304427563974245e-06
3.463903954821890929e-07,2.908395032328745506e-06
1.503527308711993495e-07,2.148654781313098574e-06
-1.977494729000817251e-08,2.690371318648168285e-06
5.782686063608336284e-08,2.673726310021213790e-06
1.548591304552097389e-07,1.665594943753383461e-06
1.736316153235344128e-06,2.458574955286459395e-07
-1.696724861314122877e-06,2.458164599184483925e-07
5.840599473620268644e-09,3.894636222937066884e-06
7.678727484305362547e-09,3.836027879051461706e-06
1.484930711844727557e-08,3.628475710527250745e-06
1.963912500962676255e-08,3.552993112410813639e-06
1.241020195533535694e-08,3.703019808506896511e-06
9.981883169763635750e-09,3.772154820603823610e-06
1.281010124124921187e-08,4.004941054360678943e-06
1.423841603744906378e-08,4.068154610620877436e-06
-2.417263593454895864e-10,4.097782792128353669e-06
-2.748390223250549656e-08,3.505463065971568706e-06
3.327655320168222379e-09,4.139085413892321494e-06
-3.449712159521450970e-09,4.139552975947072116e-06
-2.900645962009678715e-07,2.505377729228984530e-06
-1.259387288867305952e-08,3.560667181492154430e-06
-2.531723534145496940e-09,4.150573309180974698e-06
2.494065214879199511e-09,4.150283737178856593e-06
9.990151926428616061e-11,4.158665352457087972e-06
7.757960325034712529e-08,3.538106957741423809e-06
5.023354243692020260e-10,4.093443727802619165e-06
-3.323795572252634858e-07,2.897764162678014973e-06
-7.437996465325934222e-07,7.268786781200405862e-07
7.854100062887855190e-07,7.311460824400495584e-07
1.710066958607965934e-07,2.915100480884764339e-06
4.800966560508430075e-09,4.072612438446838884e-06
2.486701991658989061e-06,-2.077852348936643999e-08
-2.446068852833758939e-06,-2.091494726465026158e-08
-3.462720671417693703e-08,4.052936609029618103e-06
3.838808799497712205e-08,4.045799900241967176e-06
3.039655493140715420e-11,4.160870293536311582e-06
1.532148244688685631e-10,4.160887470117143722e-06
1.878620294450344566e-08,3.563200314377174571e-06
1.559984007452310724e-06,7.053762157171780998e-07
-1.542828966032546089e-06,6.856399418892536105e-07
-1.769559777125334311e-10,4.112699251150578275e-06
4.349228619635707526e-10,4.109763266386415125e-06
-2.419434882893889401e-08,4.026846018168042011e-06
-4.273328259001631538e-10,4.155636727073131553e-06
3.357446435098862210e-10,4.155580562366717911e-06
3.967424656278582990e-10,4.126812862463653440e-06
-7.159829498807470795e-10,4.127154654181847911e-06
6.500807303695072271e-08,3.445342629763857932e-06
-3.677989290655361938e-09,4.146107594917292862e-06
3.575160335456066270e-09,4.145799143937314101e-06
4.638870404321071425e-10,4.116851653504044090e-06
2.477574286605967377e-07,3.009684700288398774e-06
-2.071175614923899777e-07,3.009558473795759056e-06
2.666565756352950362e-07,3.298197287994755532e-06
-9.088067836891542032e-10,4.115755850521404032e-06
1.402642383086598353e-06,1.088679478027613000e-06
4.687773757600860607e-08,3.561266684847605496e-06
-2.279553093675316557e-10,4.158096956308679578e-06
-1.364480437903296366e-06,1.089366752762013488e-06
-2.634985225040868124e-08,4.055203704409266453e-06
3.156953227320269552e-08,4.047900108045718389e-06
